"name","brand_name","application_number","Action_Date","submission_class_code_description","New_Ind_in_Skin_Ca_Y_N","Indication_brief","Dz","N","substance_name","generic_name","manufacturer_name","marketing_status","reference_drug","product_number","dosage_form","route","strength","submission_number","submission_status","submission_type","submission_status_date","review_priority","submission_class_code","Subjects_Enrolled","Drug_Approval","BLA_NDA","Indication","Notes","Trial","Endpoint","END","Endpoint_shortened","EndpointNum","EE Var","EE Raw","Effect_Estimate","Major Efficacy Outcome Measure","Hazard_Ratio","Response_Rate","lb_95CI_proposed","lb_95CI","ub_95CI","Tool","Toolshort","ToolNum","Subm_Class_Skin_Confirmed_yes_no","NTE_Skin_confirmed","SingleArmNum_N_Y","RR_used_n_y","Placebo_Controlled_Trial","Comparator_Study_Placebo_Observation_or_Active_Comparator_N_Y","Regular_Approval","Accelerated_Approval","RANum","Mechanism","Mechanism_long","Mechanistic_Class","DESI_Drug","Other"
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1984-10-17,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","61","AP","SUPPL",1984-10-17,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1984-12-10,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","71","AP","SUPPL",1984-12-10,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-05-02,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","74","AP","SUPPL",1985-05-02,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-05-06,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","72","AP","SUPPL",1985-05-06,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-06-18,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","73","AP","SUPPL",1985-06-18,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-08-06,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","57","AP","SUPPL",1985-08-06,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-08-30,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","75","AP","SUPPL",1985-08-30,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-08-30,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","76","AP","SUPPL",1985-08-30,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-09-24,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","69","AP","SUPPL",1985-09-24,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-12-05,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","68","AP","SUPPL",1985-12-05,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1985-12-10,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","70","AP","SUPPL",1985-12-10,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-02-14,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","77","AP","SUPPL",1986-02-14,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-05-30,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","80","AP","SUPPL",1986-05-30,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-05-30,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","84","AP","SUPPL",1986-05-30,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-05-30,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","85","AP","SUPPL",1986-05-30,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-07-11,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","81","AP","SUPPL",1986-07-11,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-07-11,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","82","AP","SUPPL",1986-07-11,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-07-11,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","83","AP","SUPPL",1986-07-11,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-12-08,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","86","AP","SUPPL",1986-12-08,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1986-12-08,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","87","AP","SUPPL",1986-12-08,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1987-04-29,"Efficacy",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","28","AP","SUPPL",1987-04-29,NA,"EFFICACY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1987-04-29,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","53","AP","SUPPL",1987-04-29,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1987-04-29,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","88","AP","SUPPL",1987-04-29,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1987-11-20,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","89","AP","SUPPL",1987-11-20,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1988-01-11,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","90","AP","SUPPL",1988-01-11,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1988-01-12,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","91","AP","SUPPL",1988-01-12,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1988-04-28,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","79","AP","SUPPL",1988-04-28,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1989-03-01,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","92","AP","SUPPL",1989-03-01,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1990-10-22,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","93","AP","SUPPL",1990-10-22,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1995-12-20,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","98","AP","SUPPL",1995-12-20,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",1999-05-28,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","102","AP","SUPPL",1999-05-28,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2000-06-15,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","101","AP","SUPPL",2000-06-15,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2000-11-02,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","104","AP","SUPPL",2000-11-02,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2001-01-30,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","103","AP","SUPPL",2001-01-30,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2003-11-07,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","107","AP","SUPPL",2003-11-07,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2012-03-31,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","109","AP","SUPPL",2012-03-31,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2013-05-07,"Labeling",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","112","AP","SUPPL",2013-05-07,"STANDARD","LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2014-07-22,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","114","AP","SUPPL",2014-07-22,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN (LYOPHILIZED)","NDA012142",2016-10-31,"Manufacturing (CMC)",NA,NA,NA,NA,"NULL","NULL","NULL","Discontinued","Yes","008","INJECTABLE","INJECTION","1GM/VIAL; 2GM/VIAL; 100MG/VIAL; 200MG/VIAL; 500MG/VIAL;","115","AP","SUPPL",2016-10-31,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN","NDA012141",1959-11-16,"Type 1 - New Molecular Entity","Yes","Mycosis Fungoides","CTCL",NA,"CYCLOPHOSPHAMIDE","CYCLOPHOSPHAMIDE","Baxter Healthcare Corporation","Prescription","Yes","002","TABLET","ORAL","25MG; 50MG","1","AP","ORIG",1959-11-16,"PRIORITY","TYPE 1",NA,"Cyclophosphamide (Cytoxan)","NDA012141","Mycosis Fungoides","DESI drug; data confirming efficacy as part of DESI has not been identified yet",NA,NA,"Missing",NA,NA,NA,"Not available",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,"Yes","No","1","Alkylating Agent","Alkylating Agent","Cytotoxic Agent","Y","Tablet"
"CYCLOPHOSPHAMIDE","CYTOXAN","NDA012141",1976-06-09,"Manufacturing (CMC)",NA,NA,NA,NA,"CYCLOPHOSPHAMIDE","CYCLOPHOSPHAMIDE","Baxter Healthcare Corporation","Prescription","Yes","002","TABLET","ORAL","25MG; 50MG","40","AP","SUPPL",1976-06-09,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
"CYCLOPHOSPHAMIDE","CYTOXAN","NDA012141",1976-06-09,"Manufacturing (CMC)",NA,NA,NA,NA,"CYCLOPHOSPHAMIDE","CYCLOPHOSPHAMIDE","Baxter Healthcare Corporation","Prescription","Yes","002","TABLET","ORAL","25MG; 50MG","41","AP","SUPPL",1976-06-09,"PRIORITY","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkylating Agent","Alkylating Agent","Cytotoxic Agent",NA,NA
